SEASON_NUMBER,STARTUP_NAME,EPISODE_NUMBER,PITCH_NUMBER,SEASON_START,SEASON_END,ORIGINAL_AIR_DATE,INDUSTRY,BUSINESS_DESCRIPTION,COMPANY_WEBSITE,PITCHERS_GENDER,PITCHERS_AVERAGE_AGE,PITCHERS_CITY,PITCHERS_STATE,ENTREPRENEUR_NAMES,MULTIPLE_ENTREPRENEURS,US_VIEWERSHIP,ORIGINAL_ASK_AMOUNT,ORIGINAL_OFFERED_EQUITY,VALUATION_REQUESTED,GOT_DEAL,TOTAL_DEAL_AMOUNT,TOTAL_DEAL_EQUITY,DEAL_VALUATION,NUMBER_OF_SHARKS_IN_DEAL,INVESTMENT_AMOUNT_PER_SHARK,EQUITY_PER_SHARK,ROYALTY_DEAL,ADVISORY_SHARES_EQUITY,LOAN,DEAL_HAS_CONDITIONS,BARBARA_CORCORAN_INVESTMENT_AMOUNT,BARBARA_CORCORAN_INVESTMENT_EQUITY,MARK_CUBAN_INVESTMENT_AMOUNT,MARK_CUBAN_INVESTMENT_EQUITY,LORI_GREINER_INVESTMENT_AMOUNT,LORI_GREINER_INVESTMENT_EQUITY,ROBERT_HERJAVEC_INVESTMENT_AMOUNT,ROBERT_HERJAVEC_INVESTMENT_EQUITY,DAYMOND_JOHN_INVESTMENT_AMOUNT,DAYMOND_JOHN_INVESTMENT_EQUITY,KEVIN_O_LEARY_INVESTMENT_AMOUNT,KEVIN_O_LEARY_INVESTMENT_EQUITY,GUEST_INVESTMENT_AMOUNT,GUEST_INVESTMENT_EQUITY,GUEST_NAME,BARBARA_CORCORAN_PRESENT,MARK_CUBAN_PRESENT,LORI_GREINER_PRESENT,ROBERT_HERJAVEC_PRESENT,DAYMOND_JOHN_PRESENT,KEVIN_O_LEARY_PRESENT,GUEST_PRESENT
13,TheTransformationFactory,24,1184,8-Oct-21,20-May-22,20-May-22,Food and Beverage,Nutritious sea moss jelly,,Male,Middle,,,Alexiou Gibson,0.0,3.59,500000.0,5.0,10000000.0,1.0,600000.0,20.0,3000000.0,2.0,300000.0,10.0,,,,,,,300000.0,10.0,,,,,,,,,300000.0,10.0,Kevin Hart,,,,,,,
13,ThePlayer’sTrunk,24,1185,8-Oct-21,20-May-22,20-May-22,Fitness/Sports/Outdoors,Marketplace for player-licensed college sports gear,,Male,Middle,,,"Charles Matthews, Austin Pomerantz, Hunter Pomerantz, and Jason Lansing",1.0,3.59,650000.0,5.0,13000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AquaBoxingGloves,24,1186,8-Oct-21,20-May-22,20-May-22,Fitness/Sports/Outdoors,Portable training gloves for boxers,,Male,Middle,,,Tony Adeniran,0.0,3.59,100000.0,10.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,ProjectPollo,24,1187,8-Oct-21,20-May-22,20-May-22,Food and Beverage,Plant-based meat fast food restaurants,,Male,Middle,,,Lucas Bradbury,0.0,3.59,2500000.0,5.0,50000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,KENT,1,1188,23-Sep-22,19-May-23,23-Sep-22,Lifestyle/Home,Environmentally friendly dissolvable clothes,,Mixed Team,Middle,,,Stacy Grace and Jeff Grace,1.0,3.79,200000.0,5.0,4000000.0,1.0,200000.0,15.0,1333333.0,1.0,200000.0,15.0,,,,,,,,,,,,,200000.0,15.0,,,,,,,,,,,,
14,Oogiebear,1,1189,23-Sep-22,19-May-23,23-Sep-22,Children/Education,Baby Accessory,,Mixed Team,Middle,,,Sina and Nina Farzin,1.0,3.79,400000.0,5.0,8000000.0,1.0,600000.0,10.0,6000000.0,2.0,300000.0,5.0,,,,,300000.0,5.0,,,,,300000.0,5.0,,,,,,,,,,,,,,
14,PizzaPack,1,1190,23-Sep-22,19-May-23,23-Sep-22,Food and Beverage,Food Storage / Pizza Containers,,Male,Middle,,,Tate Koenig,0.0,3.79,100000.0,10.0,1000000.0,1.0,100000.0,13.0,769231.0,1.0,100000.0,13.0,,,,,,,,,100000.0,13.0,,,,,,,,,,,,,,,,
14,StaktMat,1,1191,23-Sep-22,19-May-23,23-Sep-22,Lifestyle/Home,Foldable Yoga Mats,shopstakt.com,Female,Young,,,Millie Blumka and Taylor Borenstein,1.0,3.79,100000.0,10.0,1000000.0,1.0,100000.0,15.0,666667.0,1.0,100000.0,15.0,yes,,,,,,,,100000.0,15.0,,,,,,,,,,,,,,,,
14,BananaPhone,2,1192,23-Sep-22,19-May-23,30-Sep-22,Electronics,Bluetooth Banana Phone,https://bananaphone.io/,Male,Middle,,,"Brian Brunsing, Max Brown, and Charlie Katrycz",1.0,3.18,250000.0,10.0,2500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,StealthBros,2,1193,23-Sep-22,19-May-23,30-Sep-22,Lifestyle/Home,Dopp kits,https://www.stealthbrosco.com/,Male,Middle,,,Braxton Fleming,0.0,3.18,200000.0,15.0,1333333.0,1.0,200000.0,20.0,1000000.0,2.0,100000.0,10.0,,,,,100000.0,10.0,100000.0,10.0,,,,,,,,,,,,,,,,,,
14,TheWoobles,2,1194,23-Sep-22,19-May-23,30-Sep-22,Lifestyle/Home,Crochet Kits,https://thewoobles.com/,Mixed Team,Middle,,,Adrian Zhang and Justine Tiu,1.0,3.18,250000.0,5.0,5000000.0,1.0,450000.0,6.0,7500000.0,2.0,225000.0,3.0,,,,,,,225000.0,3.0,225000.0,3.0,,,,,,,,,,,,,,,,
14,TurboTrusser,2,1195,23-Sep-22,19-May-23,30-Sep-22,Food and Beverage,Trusser for poultry,https://turbotrusser.com/,Male,Middle,,,Brian Halasinski and Kirk Hyust,1.0,3.18,100000.0,10.0,1000000.0,1.0,100000.0,33.0,303030.0,1.0,100000.0,33.0,yes,,,,,,,,,,,,,,100000.0,33.0,,,,,,,,,,
14,CreateACastle,3,1196,23-Sep-22,19-May-23,7-Oct-22,Children/Education,Castle Building Kit for Kids,,Mixed Team,Middle,,,Kevin Lane and Laurie Lane,1.0,3.44,350000.0,10.0,3500000.0,1.0,350000.0,20.0,1750000.0,1.0,350000.0,20.0,,,,,,,,,,,,,,,,,350000.0,20.0,Kendra Scott,,,,,,,
14,HalloweenMoments,3,1197,23-Sep-22,19-May-23,7-Oct-22,Lifestyle/Home,Pumpkin Scraper,halloweenmoments.com,Male,Middle,,,Daryl Braithwaite,0.0,3.44,300000.0,10.0,3000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,MamaO'sKimchi,3,1198,23-Sep-22,19-May-23,7-Oct-22,Food and Beverage,Kimchi,,Mixed Team,Middle,,,Mama O and Kheedim Oh,1.0,3.44,200000.0,10.0,2000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Woosh,4,1199,23-Sep-22,19-May-23,14-Oct-22,Lifestyle/Home,Smart Air Filters ,wooshair.com,Male,Middle,,,Winston Mok,0.0,3.44,500000.0,10.0,5000000.0,1.0,500000.0,10.0,5000000.0,1.0,500000.0,10.0,yes,,,,,,,,,,,,,,500000.0,10.0,,,,,,,,,,
14,ExpeditionSubsahara,4,1200,23-Sep-22,19-May-23,14-Oct-22,Lifestyle/Home,Decorative Baskets,,Female,Middle,,,Sofi Seck,0.0,3.44,500000.0,10.0,5000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Ghia,4,1201,23-Sep-22,19-May-23,14-Oct-22,Food and Beverage,Non alcoholic drink,,Female,Middle,,,Melanie Masarin,0.0,3.44,250000.0,5.0,5000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,StorageScholars,4,1202,23-Sep-22,19-May-23,14-Oct-22,Children/Education,Storage and Moving for Students,,Male,Middle,,,Sam Chason and Matt Gronberg,1.0,3.44,250000.0,5.0,5000000.0,1.0,250000.0,10.0,2500000.0,1.0,250000.0,10.0,,,,,,,250000.0,10.0,,,,,,,,,,,,,,,,,,
14,PrettyRugged,5,1203,23-Sep-22,19-May-23,21-Oct-22,Fashion/Beauty,Lifestyle Brand,,Female,Middle,,,Tracy Slocum,0.0,3.34,200000.0,10.0,2000000.0,1.0,200000.0,25.0,800000.0,2.0,100000.0,12.5,,,,,,,,,100000.0,12.5,100000.0,12.5,,,,,,,,,,,,,,
14,BigBeeLittleBee,5,1204,23-Sep-22,19-May-23,21-Oct-22,Children/Education,Kids Accessories / Toys,,Female,Young,,,Amy Leinbach and Marlo Leinbach,1.0,3.34,100000.0,20.0,500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Plufl,5,1205,23-Sep-22,19-May-23,21-Oct-22,Lifestyle/Home,Human Portable Beds,,Male,Middle,,,Yuki Kinoshita and Noah Silverman,1.0,3.34,200000.0,10.0,2000000.0,1.0,200000.0,15.0,1333333.0,2.0,100000.0,7.5,,,,,,,100000.0,7.5,100000.0,7.5,,,,,,,,,,,,,,,,
14,BridalBabes,5,1206,23-Sep-22,19-May-23,21-Oct-22,Fashion/Beauty,Fashion / Dresses,,Mixed Team,Middle,,,Charles Young and Ashley Young  ,1.0,3.34,250000.0,10.0,2500000.0,1.0,250000.0,20.0,1250000.0,1.0,250000.0,20.0,,,,,,,,,,,,,,,,,250000.0,20.0,Emma Grede,,,,,,,
14,NanaHats,6,1207,23-Sep-22,19-May-23,11-Nov-22,Food and Beverage,Banana Preservation,,Male,Middle,,,Sean Adler,0.0,3.61,150000.0,10.0,1500000.0,1.0,150000.0,20.0,750000.0,2.0,75000.0,10.0,,,,,,,,,75000.0,10.0,,,,,,,75000.0,10.0,Peter Jones,,,,,,,
14,TheSquareKeg,6,1208,23-Sep-22,19-May-23,11-Nov-22,Food and Beverage,Beverage / Keg ,,Male,Middle,,,Tim Loucks ,0.0,3.61,300000.0,10.0,3000000.0,1.0,300000.0,20.0,1500000.0,1.0,300000.0,20.0,,,,,,,,,,,,,,,300000.0,20.0,,,,,,,,,,
14,Collars&Co,6,1209,23-Sep-22,19-May-23,11-Nov-22,Fashion/Beauty,Men’s Fashion,,Male,Middle,,,Justin Baer,0.0,3.61,300000.0,4.0,7500000.0,1.0,1000000.0,10.0,10000000.0,2.0,500000.0,5.0,,,700000.0,,,,500000.0,5.0,,,,,,,,,500000.0,5.0,Peter Jones,,,,,,,
14,Wondry,6,1210,23-Sep-22,19-May-23,11-Nov-22,Food and Beverage,Cocktail Wines,,Mixed Team,Middle,,,Chaz Gates and Whitney Gates,1.0,3.61,185000.0,8.0,2312500.0,1.0,225000.0,15.0,1500000.0,1.0,225000.0,15.0,,,,,,,225000.0,15.0,,,,,,,,,,,,,,,,,,
14,Frsh,7,1211,23-Sep-22,19-May-23,18-Nov-22,Fashion/Beauty,Air Fresheners Subscription Service,,Male,Middle,,,Donovan Brown and Trey Brown,1.0,3.91,200000.0,5.0,4000000.0,1.0,200000.0,20.0,1000000.0,1.0,200000.0,20.0,,,,,200000.0,20.0,,,,,,,,,,,,,,,,,,,,
14,Actionglow,7,1212,23-Sep-22,19-May-23,18-Nov-22,Fitness/Sports/Outdoors,LED Lighting for Sporting Equipment,,Male,Young,,,Garret Porter and Dakota Porter,1.0,3.91,200000.0,15.0,1333333.0,1.0,200000.0,30.0,666667.0,1.0,200000.0,30.0,,,,,,,,,,,200000.0,30.0,,,,,,,,,,,,,,
14,LegacyShave,7,1213,23-Sep-22,19-May-23,18-Nov-22,Lifestyle/Home,Grooming / Shaving Brush,,Male,Middle,,,Mike Gutow,0.0,3.91,300000.0,10.0,3000000.0,1.0,700000.0,95.0,736842.0,1.0,700000.0,95.0,,,,,,,,,700000.0,95.0,,,,,,,,,,,,,,,,
14,Boarderie,7,1214,23-Sep-22,19-May-23,18-Nov-22,Food and Beverage,Online Edible Gifting,,Mixed Team,Middle,,,Rachel Solomon and Aaron Menitoff,1.0,3.91,300000.0,5.0,6000000.0,1.0,300000.0,9.0,3333333.0,1.0,300000.0,9.0,,,,,,,,,300000.0,9.0,,,,,,,,,,,,,,,,
14,HummViewer,8,1215,23-Sep-22,19-May-23,2-Dec-22,Lifestyle/Home,Wearable Hummingbird Feeder,,Mixed Team,Middle,,,John and Joan Creed,1.0,3.46,75000.0,10.0,750000.0,1.0,75000.0,35.0,214286.0,1.0,75000.0,35.0,,,,,,,,,,,,,,,,,75000.0,35.0,Daniel Lubetzky,,,,,,,
14,FireFighter1,8,1216,23-Sep-22,19-May-23,2-Dec-22,Uncertain/Other,Fire fighting systems,fightfirefirst.com,Female,Middle,,CA,Bianca Wittenberge,0.0,3.46,150000.0,15.0,1000000.0,1.0,150000.0,25.0,600000.0,2.0,75000.0,12.5,,,,,,,75000.0,12.5,75000.0,12.5,,,,,,,,,,,,,,,,
14,ShredSkinz,8,1217,23-Sep-22,19-May-23,2-Dec-22,Lifestyle/Home,Fitness/Workout Sauna Suit,,Male,Middle,,,Kalaii Griffin II,0.0,3.46,60000.0,20.0,300000.0,1.0,60000.0,20.0,300000.0,1.0,60000.0,20.0,,,,,,,60000.0,20.0,,,,,,,,,,,,,,,,,,
14,SliimeyHoney,8,1218,23-Sep-22,19-May-23,2-Dec-22,Lifestyle/Home,Slime,https://sliimeyhoney.com/,Male,Middle,,,Mark Lin,0.0,3.46,150000.0,10.0,1500000.0,1.0,150000.0,20.0,750000.0,1.0,150000.0,20.0,,,,,,,,,,,,,150000.0,20.0,,,,,,,,,,,,
14,ChessUp,9,1219,23-Sep-22,19-May-23,9-Dec-22,Technology/Software,Chess Game with AI Technology,,Male,Middle,,,Jeff Wigh and Adam Roush,1.0,3.65,300000.0,5.0,6000000.0,1.0,300000.0,5.0,6000000.0,1.0,300000.0,5.0,yes,,,,,,,,300000.0,5.0,,,,,,,,,,,,,,,,
14,ZipString,9,1220,23-Sep-22,19-May-23,9-Dec-22,Children/Education,String Toy,,Male,Middle,,,Austin Hillam and Stephen Fazio,1.0,3.65,100000.0,10.0,1000000.0,1.0,100000.0,20.0,500000.0,2.0,50000.0,10.0,,,,,,,,,,,50000.0,10.0,,,50000.0,10.0,,,,,,,,,,
14,GarageCelebrations,9,1221,23-Sep-22,19-May-23,9-Dec-22,Lifestyle/Home,Festive Garage Door Covers,,Male,Middle,,,Bill Webster Sr. and Bill Webster Jr.,1.0,3.65,200000.0,20.0,1000000.0,1.0,200000.0,30.0,666667.0,1.0,200000.0,30.0,,,,,,,200000.0,30.0,,,,,,,,,,,,,,,,,,
14,ReadyFestive,9,1222,23-Sep-22,19-May-23,9-Dec-22,Lifestyle/Home,Festive Home Décor,,Female,Middle,,,Liz Voelker and Kristina Barnes,1.0,3.65,250000.0,10.0,2500000.0,1.0,250000.0,18.0,1388889.0,1.0,250000.0,18.0,,,,,,,,,,,250000.0,18.0,,,,,,,,,,,,,,
14,LongTablePanCakes,10,1223,23-Sep-22,19-May-23,6-Jan-23,Food and Beverage,Whole heirloom grain pancake and waffle mix,,Male,Middle,,,Samuel Taylor,0.0,4.01,14000.0,15.0,93333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,JicaFoods,10,1224,23-Sep-22,19-May-23,6-Jan-23,Food and Beverage,Jica-based foods,,Mixed Team,Middle,,,Xin Wang and Melissa Colella-Wang,1.0,4.01,300000.0,3.0,10000000.0,1.0,300000.0,6.0,5000000.0,1.0,300000.0,6.0,yes,,,,300000.0,6.0,,,,,,,,,,,,,,,,,,,,
14,Kudos,10,1225,23-Sep-22,19-May-23,6-Jan-23,Children/Education,Premium Disposable Baby Diapers,,Female,Middle,,,Amrita Saigal,0.0,4.01,250000.0,5.0,5000000.0,1.0,250000.0,12.0,2083333.0,2.0,125000.0,6.0,,,,,,,125000.0,6.0,,,,,,,,,125000.0,6.0,Gwyneth Paltrow,,,,,,,
14,Vochill,10,1226,23-Sep-22,19-May-23,6-Jan-23,Lifestyle/Home,Portable wine glass cooler,,Mixed Team,Middle,,,Lisa Pawlik and Randall Pawlik,1.0,4.01,300000.0,5.0,6000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Kinfield,11,1227,23-Sep-22,19-May-23,13-Jan-23,Lifestyle/Home,Sunscreen and Clean Bug Sprays,,Female,Middle,,,Nichole Powell,0.0,4.04,250000.0,5.0,5000000.0,1.0,250000.0,10.0,2500000.0,2.0,125000.0,5.0,,,,,125000.0,5.0,,,,,,,,,,,125000.0,5.0,Tony Xu,,,,,,,
14,MetricMate,11,1228,23-Sep-22,19-May-23,13-Jan-23,Health/Wellness,Smart fitness device,,Male,Middle,,,"Braxton Davis, MT Strickland, and Excleamus Ricks",1.0,4.04,100000.0,5.0,2000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WildWonder,11,1229,23-Sep-22,19-May-23,13-Jan-23,Food and Beverage,Probiotic sparkling beverage,,Female,Middle,,,Rosa Li,0.0,4.04,500000.0,5.0,10000000.0,1.0,500000.0,6.0,8333333.0,1.0,500000.0,6.0,yes,,,,,,,,,,,,,,,,500000.0,6.0,Tony Xu,,,,,,,
14,CabinetHealth,11,1230,23-Sep-22,19-May-23,13-Jan-23,Health/Wellness,Accessible and sustainable healthcare,,Male,Middle,,,Russell Gong and Achal Patel,1.0,4.04,500000.0,2.5,20000000.0,1.0,500000.0,7.0,7142857.0,2.0,250000.0,3.5,yes,,,,,,,,,,,,,,250000.0,3.5,250000.0,3.5,Tony Xu,,,,,,,
14,Nutr,12,1231,23-Sep-22,19-May-23,20-Jan-23,Lifestyle/Home,Nut milk,,Mixed Team,Middle,,,Alicia Long and Dane Turk,1.0,3.98,500000.0,5.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Frescos,12,1232,23-Sep-22,19-May-23,20-Jan-23,Food and Beverage,Latin American-inspired sparkling water,,Male,Middle,,,Juan Ignacio Stewart,0.0,3.98,130000.0,8.0,1625000.0,1.0,130000.0,25.0,520000.0,1.0,130000.0,25.0,,,,,,,,,,,,,,,,,130000.0,25.0,Daniel Lubetzky,,,,,,,
14,BrassRoots,12,1233,23-Sep-22,19-May-23,20-Jan-23,Food and Beverage,Snacks made from sacha inchi seeds,,Male,Middle,,,Aaron Gailmor,0.0,3.98,400000.0,7.0,5714286.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Nopalera,12,1234,23-Sep-22,19-May-23,20-Jan-23,Health/Wellness,Mexican-inspired botanicals for bath and body,,Female,Middle,,,Sandra Velasquez,0.0,3.98,300000.0,5.0,6000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,FryAway,13,1235,23-Sep-22,19-May-23,27-Jan-23,Lifestyle/Home,Cooking oil solidifier,,Female,Middle,,,Laura Lady,0.0,4.22,250000.0,10.0,2500000.0,1.0,250000.0,22.0,1136364.0,2.0,125000.0,11.0,,,,,,,125000.0,11.0,125000.0,11.0,,,,,,,,,,,,,,,,
14,Anytongs,13,1236,23-Sep-22,19-May-23,27-Jan-23,Lifestyle/Home,Kitchen tongs accessory,,Male,Middle,,,Tog Samphel,0.0,4.22,150000.0,20.0,750000.0,1.0,150000.0,49.0,306122.0,1.0,150000.0,49.0,,,,,,,,,,,,,150000.0,49.0,,,,,,,,,,,,
14,CopyKeyboard,13,1237,23-Sep-22,19-May-23,27-Jan-23,Technology/Software,"Copy and paste keyboard, USB accessory",,Male,Middle,,,Scotty Trujillo,0.0,4.22,40000.0,25.0,160000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,SlickBarrier,13,1238,23-Sep-22,19-May-23,27-Jan-23,Lifestyle/Home,Pest barrier for home exterior,,Male,Middle,,,Tony Gonzales and Aaron Gonzales,1.0,4.22,500000.0,10.0,5000000.0,1.0,500000.0,15.0,3333333.0,1.0,500000.0,15.0,,,,,,,,,500000.0,15.0,,,,,,,,,,,,,,,,
14,Kahawa1893,14,1239,23-Sep-22,19-May-23,17-Feb-23,Food and Beverage,Kenyan coffee with a mission to compensate women farmers,,Female,Middle,,,Margaret Nyamumbo,0.0,3.91,350000.0,5.0,7000000.0,1.0,350000.0,8.0,4375000.0,1.0,350000.0,8.0,,,,,,,,,,,,,,,,,350000.0,8.0,Emma Grede,,,,,,,
14,FunkkOFF,14,1240,23-Sep-22,19-May-23,17-Feb-23,Health/Wellness,Teeth refreshers ,,Female,Middle,,,Joelle Flynn and Sonia Hounsell,1.0,3.91,250000.0,5.0,5000000.0,1.0,250000.0,12.0,2083333.0,1.0,250000.0,12.0,,,,,,,,,,,250000.0,12.0,,,,,,,,,,,,,,
14,Retold,14,1241,23-Sep-22,19-May-23,17-Feb-23,Fashion/Beauty,Textile mail-in recycling service,,Mixed Team,Middle,,,Alan Yeoh and Amelia Trumble,1.0,3.91,300000.0,15.0,2000000.0,1.0,300000.0,25.0,1200000.0,1.0,300000.0,25.0,,,,,,,300000.0,25.0,,,,,,,,,,,,,,,,,,
14,TheChubRubPatch,14,1242,23-Sep-22,19-May-23,17-Feb-23,Health/Wellness,Patch for inner-thigh chafing,,Female,Middle,,,Brittany Lammon,0.0,3.91,200000.0,30.0,666667.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,SurfBandPro,15,1243,23-Sep-22,19-May-23,3-Mar-23,Fashion/Beauty,On-the-go sunscreen dispenser,,Male,Middle,,,Greg Demirjian,0.0,3.74,150000.0,20.0,750000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,BigMouthToothbrush,15,1244,23-Sep-22,19-May-23,3-Mar-23,Health/Wellness,Big Bristle Toothbrush,,Female,Middle,,,Bobbi Peterson,0.0,3.74,150000.0,10.0,1500000.0,1.0,150000.0,20.0,750000.0,1.0,150000.0,20.0,yes,,,,150000.0,20.0,,,,,,,,,,,,,,,,,,,,
14,YouthForia,15,1245,23-Sep-22,19-May-23,3-Mar-23,Fashion/Beauty,Plant-based makeup,,Female,Middle,,,Fiona Co Chan,0.0,3.74,400000.0,5.0,8000000.0,1.0,400000.0,8.0,5000000.0,1.0,400000.0,8.0,,,,,,,400000.0,8.0,,,,,,,,,,,,,,,,,,
14,EatYourFlowers,15,1246,23-Sep-22,19-May-23,3-Mar-23,Lifestyle/Home,Baked goods with edible flowers,,Female,Middle,,CA,Loria Stern,0.0,3.74,250000.0,12.0,2083333.0,1.0,250000.0,15.0,1666667.0,1.0,250000.0,15.0,,,,,250000.0,15.0,,,,,,,,,,,,,,,,,,,,
14,Woof,16,1247,23-Sep-22,19-May-23,10-Mar-23,Pet Products,Pet safety & rescue app,,Male,Middle,,,Arsy Khodabandelou,0.0,3.59,100000.0,10.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sweetkiwi,16,1248,23-Sep-22,19-May-23,10-Mar-23,Food and Beverage,Healthy frozen yogurt,,Mixed Team,Middle,,,Michael Akindele and Ehime Eigbe,1.0,3.59,250000.0,5.0,5000000.0,1.0,250000.0,16.0,1562500.0,1.0,250000.0,16.0,,,,,,,,,,,250000.0,16.0,,,,,,,,,,,,,,
14,Pluie,16,1249,23-Sep-22,19-May-23,10-Mar-23,Children/Education,Diaper changing table,,Female,Middle,,,Addie Gundry and Brittany Hizer,1.0,3.59,500000.0,5.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Flated,16,1250,23-Sep-22,19-May-23,10-Mar-23,Automotive,Inflatable automotive accessories,,Mixed Team,Middle,,,"Ken Hoeve, Monique Keefer, and Ryan Guay",1.0,3.59,350000.0,5.0,7000000.0,1.0,350000.0,8.0,4375000.0,1.0,350000.0,8.0,,,,,,,,,,,,,350000.0,8.0,,,,,,,,,,,,
14,CrispyCones,17,1251,23-Sep-22,19-May-23,17-Mar-23,Food and Beverage,Ice cream cones,,Mixed Team,Middle,,,Jeremy Carlson and Kaitlyn Carlson,1.0,3.51,200000.0,10.0,2000000.0,1.0,200000.0,20.0,1000000.0,1.0,200000.0,20.0,,,,,200000.0,20.0,,,,,,,,,,,,,,,,,,,,
14,ChubbyButtons,17,1252,23-Sep-22,19-May-23,17-Mar-23,Technology/Software,Smartphone bluetooth device,,Male,Middle,,,Mike Cherkezian and Justin Barad,1.0,3.51,250000.0,8.0,3125000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,TngntSkiBikes,17,1253,23-Sep-22,19-May-23,17-Mar-23,Automotive,Ski Bikes,,Male,Middle,,,Scott Carr and Bill Pierce,1.0,3.51,200000.0,20.0,1000000.0,1.0,200000.0,40.0,500000.0,1.0,200000.0,40.0,,,,,,,,,,,200000.0,40.0,,,,,,,,,,,,,,
14,Autio,17,1254,23-Sep-22,19-May-23,17-Mar-23,Technology/Software,Mobile audio travel app,,Male,Middle,,,Woody Sears,0.0,3.51,1000000.0,5.0,20000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,HappiFloss,18,1255,23-Sep-22,19-May-23,31-Mar-23,Uncertain/Other,Compostable flossers,happifloss.com,Female,Middle,,,Staci Whitman,0.0,3.29,200000.0,10.0,2000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Lavabox,18,1256,23-Sep-22,19-May-23,31-Mar-23,Lifestyle/Home,Portable campfires,,Male,Middle,,CO,Josh Thurmond,0.0,3.29,200000.0,10.0,2000000.0,1.0,200000.0,12.5,1600000.0,1.0,200000.0,12.5,,,,,,,,,200000.0,12.5,,,,,,,,,,,,,,,,
14,Bleni,18,1257,23-Sep-22,19-May-23,31-Mar-23,Food and Beverage,"Smoothie kiosk, vending machine",,Male,Middle,,,Stuart Shapiro and Peter Shapiro,1.0,3.29,250000.0,6.0,4166667.0,1.0,750000.0,35.0,2142857.0,2.0,375000.0,17.5,,,500000.0,,,,,,375000.0,17.5,,,,,,,375000.0,17.5,Daniel Lubetzky,,,,,,,
14,TheIceCreamCanteen,18,1258,23-Sep-22,19-May-23,31-Mar-23,Food and Beverage,Container for ice cream,,Male,Middle,,,Jordan Stern,0.0,3.29,100000.0,5.0,2000000.0,1.0,100000.0,20.0,500000.0,2.0,50000.0,10.0,,,100000.0,,,,50000.0,10.0,50000.0,10.0,,,,,,,,,,,,,,,,
14,PartingStone,19,1259,23-Sep-22,19-May-23,7-Apr-23,Uncertain/Other,Cremation Alternative,,Male,Middle,,,Justin Crowe,0.0,3.76,400000.0,5.0,8000000.0,1.0,400000.0,10.0,4000000.0,2.0,200000.0,5.0,yes,,,,,,,,200000.0,5.0,,,,,200000.0,5.0,,,,,,1.0,,,1.0,
14,Milkify,19,1260,23-Sep-22,19-May-23,7-Apr-23,Children/Education,Storage for Breast Milk for Babies,,Mixed Team,Middle,,,Pedro Silva and Berkeley Luck,1.0,3.76,400000.0,10.0,4000000.0,1.0,400000.0,20.0,2000000.0,2.0,200000.0,10.0,,,,,,,,,200000.0,10.0,,,,,,,200000.0,10.0,Gwyneth Paltrow,,,1.0,,,,
14,Cincha,19,1261,23-Sep-22,19-May-23,7-Apr-23,Lifestyle/Home,Travel Belts,,Mixed Team,Middle,,,James Baker and Ashley Sharma,1.0,3.76,200000.0,15.0,1333333.0,1.0,100000.0,25.0,400000.0,1.0,100000.0,25.0,,,100000.0,,100000.0,25.0,,,,,,,,,,,,,,1.0,,,,,,
14,Burlap&Barrel,19,1262,23-Sep-22,19-May-23,7-Apr-23,Food and Beverage,Spice Company,,Male,Middle,,,Ori Zohar and Ethan Frisch,1.0,3.76,500000.0,5.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
